feature	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Linnemannia..s__Linnemannia_amoeboidea	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_portentosum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_integriformis	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.4	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.5	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.6	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae....	k__Fungi............	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.7	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum	k__Fungi.............1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Pseudotomentella..s__Pseudotomentella_nigra	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Clavulina..	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_radicis	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Pseudosperma..s__Pseudosperma_amabile	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Hymenogastraceae..g__Hymenogaster..s__Hymenogaster_parksii	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inosperma..s__Inosperma_acutofulvum	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Clavulina..s__Clavulina_rugosa	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.8	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Hygrophoraceae..g__Hygrophorus..s__Hygrophorus_chrysodon	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Geopora..s__Geopora_tolucana	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.9	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.10	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula...1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.11	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Amanitaceae..g__Amanita..s__Amanita_pantherinoides	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.12	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_yunnanensis	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentella..s__Tomentella_galzinii	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.13	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Geopora..s__Geopora_cooperi	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae.....1	k__Fungi..p__Basidiomycota..........	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....2	k__Fungi..p__Ascomycota..........	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp.1	k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_globalpina	k__Fungi.............2	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Sarcosomataceae..g__Plectania..s__Plectania_melastoma	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Polyporales..f__Ganodermataceae..g__Ganoderma..s__Ganoderma_applanatum	k__Fungi..p__Ascomycota..c__Laboulbeniomycetes..o__Pyxidiophorales..f__unidentified..g__unidentified..s__Pyxidiophorales_sp	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiales_fam_Incertae_sedis..g__Leptodophora..s__Leptodophora_orchidicola	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..s__Basidioascus_undulatus	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales......	k__Fungi.............3	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp.2	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.2	k__Fungi.............4	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Ploettnerulaceae..g__Cadophora..s__Cadophora_ramosa	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lyophyllaceae..g__Lyophyllum..s__Lyophyllum_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	k__Fungi.............5	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__unidentified..g__unidentified..s__Mytilinidiales_sp	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Tricharina..s__Tricharina_sp	k__Fungi..p__Mortierellomycota..........	k__Fungi..p__Calcarisporiellomycota..c__Calcarisporiellomycetes..o__Calcarisporiellales..f__Calcarisporiellaceae..g__Calcarisporiella..s__Calcarisporiella_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..s__Paraphaeosphaeria_viciae	k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Hypocreales..f__Hypocreales_fam_Incertae_sedis..g__Trichothecium..s__Trichothecium_crotocinigenum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.14	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__unidentified..s__Mortierellaceae_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Pezizomycotina_fam_Incertae_sedis....	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Boletales..f__Rhizopogonaceae..g__Rhizopogon..s__Rhizopogon_salebrosus	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Warcupia..s__Warcupia_terrestris	k__Fungi..p__Rozellomycota..c__unidentified..o__unidentified..f__unidentified..g__unidentified..s__Rozellomycota_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Minutisphaerales..f__Minutisphaeraceae..g__Minutisphaera..s__Minutisphaera_sp	k__Fungi..p__Mucoromycota..c__Umbelopsidomycetes..o__Umbelopsidales..f__Umbelopsidaceae..g__Umbelopsis..s__Umbelopsis_dimorpha	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales......	k__Fungi..p__Mucoromycota..c__Endogonomycetes..o__GS22..f__unidentified..g__unidentified..s__GS22_sp
ASCC103_11_73_0923_TP_1C_15	0.0991504713138601	0.0174560688932852	0	0	0.0108227627138368	0.0544629349470499	0.312812754567671	0.0121028744326778	0	0	0	0.102059816129408	0.0526009542650995	0.0819271500058187	0	0	0	0.0140812289072501	0.0250203654137088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00535319446060747	0	0	0	0	0	0	0	0	0	0	0	0.18421971372047	0	0	0	0	0	0	0	0	0.00116373792621902	0	0	0	0	0	0.00360758757127895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100081461654835	0	0	0	0	0.0131502385662749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC104_5_32_0923_TP_1C_15	0.0233069481090589	0.0422163588390501	0	0	0	0.0576077396657872	0	0	0.0131926121372032	0	0	0.0894898856640281	0.244283201407212	0.335751978891821	0	0	0	0.0389182058047493	0	0	0	0	0	0	0	0	0.082014072119613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0672823218997362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00439753737906772	0.0015391380826737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC105_3_15_0923_TP_1C_15	0.0622817229336438	0.135622817229336	0.0738067520372526	0	0	0	0	0.0140861466821886	0.0233993015133877	0	0	0.039580908032596	0.0465657741559953	0.154249126891735	0	0	0	0.0192083818393481	0.00779976717112922	0.135273573923166	0.0434225844004657	0	0	0.0183934807916182	0.00291036088474971	0.0320139697322468	0.0172293364377183	0	0	0	0.0294528521536671	0	0.0293364377182771	0	0.00116414435389988	0	0	0	0	0.0166472642607683	0	0.0281722933643772	0	0	0	0	0	0	0	0	0	0.0372526193247963	0	0	0	0	0	0	0	0	0	0	0.00291036088474971	0	0.000232828870779977	0	0.0089639115250291	0.00139697322467986	0	0	0	0.00826542491268917	0	0	0	0	0	0	0	0	0	0.00384167636786962	0	0	0	0	0.0010477299185099	0	0.00384167636786962	0	0	0	0	0	0	0	0	0	0.000349243306169965	0	0	0	0	0.00128055878928987	0
ASCC11_C2_5_0923_SJ_1C_15	0.0393917185782338	0.0533162330524001	0.00366434591425431	0.0773176987907658	0	0	0	0.156834005130084	0.0687064858922682	0	0.191462074019787	0	0	0	0.0846463906192745	0	0.0300476364968853	0	0	0	0	0	0	0	0	0	0	0.0060461707585196	0	0	0	0	0	0	0.0133748625870282	0	0	0	0.162880175888604	0	0	0	0	0	0	0	0	0	0	0.00952729937706119	0	0	0.00293147673140344	0	0.00677903994137047	0.00622938805423232	0.0133748625870282	0	0	0.00274825943569073	0	0	0	0	0	0.0190545987541224	0	0.00513008427995603	0	0	0	0	0	0.0131916452913155	0	0	0	0.0126419934041774	0	0	0	0	0	0	0.00403078050567974	0	0	0	0	0	0	0	0.000366434591425431	0	0	0	0	0	0	0	0.00787834371564676	0	0	0	0.0084279956027849
ASCC111_7_44_0923_TP_1C_15	0.186238044633369	0.0100956429330499	0.0276301806588735	0	0	0.105207226354942	0	0.0645589798087141	0.00398512221041445	0	0	0.0148777895855473	0.110786397449522	0.0180658873538789	0	0	0	0.0541976620616366	0.0289585547290117	0	0	0	0	0	0	0	0.0765143464399575	0	0.126461211477152	0	0	0	0	0	0	0	0	0.103347502656748	0	0	0	0	0	0	0.0348034006376196	0	0	0	0	0	0	0.00637619553666312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148777895855473	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00717321997874601	0	0	0	0	0	0	0.00292242295430393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00292242295430393	0
ASCC112_8_51_0923_TP_1C_15	0.109816225907665	0.0107575078440161	0.23980277902286	0	0	0	0	0	0.00582698341550874	0	0.023307933662035	0	0.0542357687135814	0.0358583594800538	0	0	0	0.0887494397131331	0.0112057373375168	0.0421335723890632	0.00403406544150605	0	0.0121021963245182	0	0	0	0.0354101299865531	0	0.114746750336172	0.0112057373375168	0	0	0	0	0	0	0	0.107126848946661	0	0.0510981622590766	0	0	0	0.0112057373375168	0	0	0	0	0	0	0	0.0107575078440161	0	0	0	0	0	0	0	0	0	0	0.0179291797400269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268937696100403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC113_12_84_0923_TP_1C_15	0.261652053530226	0.0203045685279188	0	0	0	0.0772188894016305	0	0	0.00876788186432857	0	0	0	0.0161513613290263	0	0	0.0502999538532533	0	0.0267651130595293	0.0498384863867097	0.284263959390863	0	0	0	0.069527764959237	0	0.0119981541301338	0.0143054914628519	0	0.011844331641286	0.000769112444239348	0	0	0	0	0	0	0	0	0	0.0126134440855253	0	0	0	0	0	0	0	0	0	0	0	0.0746039070912167	0	0	0	0	0	0	0	0	0.000615289955391478	0	0.00846023688663283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC117_14_94_0923_TP_1C_15	0.431299807639461	0.0261060730970047	0.000961802693047541	0.0134652377026656	0	0.0276174773289365	0	0	0.023083264633141	0	0	0.00714482000549602	0.0636163781258588	0.014289640010992	0	0	0	0.0199230557845562	0.0134652377026656	0.128057158560044	0.016075845012366	0	0	0.0347622973344325	0	0	0.0395713107996702	0	0	0	0.00329760923330585	0	0.0147018411651553	0	0	0	0.00357241000274801	0.0428689200329761	0	0	0	0	0	0.0689749931299808	0	0	0	0	0	0	0	0.00274800769442154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288540807914262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151140423193185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC120_3_16_0923_TP_1C_15	0.0999461206896552	0.0387931034482759	0.0824353448275862	0	0	0.0439116379310345	0	0.0557650862068966	0	0	0.046875	0.0447198275862069	0.0708512931034483	0.0212823275862069	0	0	0	0.109644396551724	0.0509159482758621	0	0	0	0	0.00942887931034483	0.060614224137931	0.0641163793103448	0.0625	0	0	0	0.0153556034482759	0	0	0	0	0	0	0.0767780172413793	0	0	0	0	0.00269396551724138	0.025323275862069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129310344827586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021551724137931	0	0.00296336206896552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC123_2_12_0923_TP_1C_15	0.112740740740741	0.0357037037037037	0	0	0	0.0179259259259259	0	0.0367407407407407	0	0	0.0854814814814815	0.02	0.100148148148148	0.0226666666666667	0	0	0	0.182222222222222	0.00577777777777778	0	0.0522962962962963	0	0.000296296296296296	0.0405925925925926	0	0	0.0376296296296296	0	0.0251851851851852	0	0	0	0.0185185185185185	0	0	0	0	0.0219259259259259	0	0.00725925925925926	0	0	0.00977777777777778	0	0.073037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133333333333333	0	0.000296296296296296	0	0.00207407407407407	0	0	0	0	0	0	0	0.00414814814814815	0.0198518518518519	0.00103703703703704	0	0	0	0	0	0	0	0	0.00444444444444444	0.0376296296296296	0	0	0	0.00192592592592593	0	0.00785185185185185	0	0	0	0.00148148148148148	0	0	0	0	0	0	0	0	0	0	0	0
ASCC124_4_24_0923_TP_1C_15	0.0331555190808371	0.00574476815757078	0	0	0.662946245383668	0.00722199425523184	0	0.00730406237176857	0.00508822322527698	0	0.00549856380796061	0.00377513336068937	0	0.0320886335658597	0	0.00213377102995486	0	0.0322527697989331	0.00738613048830529	0.0403775133360689	0.108247845711941	0	0	0.0140336479277801	0	0.00517029134181371	0.00459581452605663	0	0	0	0	0	0	0	0	0	0	0	0	0.0035289290110792	0	0	0	0	0	0	0	0	0	0	0	0.0154288059089044	0	0	0	0	0	0	0	0	0	0	0.000820681165367255	0	0	0	0.00229790726302831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000574476815757078	0	0	0	0	0	0.000328272466146902	0	0	0	0	0	0	0	0	0	0	0	0
ASCC126_6_39_0923_TP_1C_15	0.0674718196457327	0.0972624798711755	0.0336553945249597	0	0	0.0325281803542673	0	0.0560386473429952	0.0310789049919485	0	0	0.0845410628019324	0.0297906602254428	0.115136876006441	0	0	0	0.186634460547504	0.0172302737520129	0	0	0	0	0.00740740740740741	0	0.0553945249597423	0.0330112721417069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102576489533011	0	0.00821256038647343	0	0	0	0	0	0	0	0.00660225442834139	0	0	0	0	0	0	0.0122383252818035	0	0	0	0	0	0	0	0	0.00112721417069243	0	0	0	0.00998389694041868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00692431561996779	0	0	0	0.00515297906602254	0	0	0	0	0	0	0	0	0	0	0	0
ASCC128_15_100_0923_TP_1C_15	0.072461439588689	0.168541131105398	0.0032133676092545	0.0737467866323907	0	0.0840295629820051	0	0	0.0200835475578406	0.0057840616966581	0	0.0170308483290488	0	0	0.0499678663239075	0	0.154884318766067	0	0	0	0	0.106523136246787	0	0	0	0	0	0.00112467866323907	0	0	0	0	0	0.00915809768637532	0.025706940874036	0.00337403598971722	0	0	0.00867609254498715	0.0332583547557841	0.0107647814910026	0	0	0	0	0	0.0287596401028278	0	0	0.00690874035989717	0.0089974293059126	0	0.0314910025706941	0.0163881748071979	0	0	0	0	0	0	0	0	0	0	0	0	0.0057840616966581	0.00867609254498715	0	0	0	0	0	0.00562339331619537	0	0	0	0	0	0	0.0019280205655527	0	0	0	0	0	0	0.0179948586118252	0	0	0	0	0	0	0.00208868894601542	0	0.00224935732647815	0.00289203084832905	0	0	0	0.0118894601542416	0	0	0
ASCC130_4_26_0923_TP_1C_15	0.0295187465025182	0.0167879127028539	0	0	0	0.0218242865137101	0	0.0295187465025182	0	0.0107722439843313	0.0127308337996642	0.0097929490766648	0.0384722999440403	0.0983491885842194	0	0.0250419697817571	0	0.0250419697817571	0	0.254616675993285	0.00699496362618914	0	0	0	0.0453273642977057	0.000279798545047566	0.0398712926692781	0	0.123670956911024	0	0	0	0	0	0	0	0.0125909345271405	0	0	0	0	0	0	0.0513430330162283	0	0	0	0	0	0	0	0.0394515948517068	0	0	0	0	0	0	0.0805819809736989	0.00587576944599888	0.0151091214325686	0	0.00139899272523783	0	0	0	0	0	0	0	0	0	0.000839395635142697	0	0	0	0	0	0	0	0	0.00251818690542809	0	0	0	0	0	0	0.00167879127028539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC133_2_12_0923_TP_1C_15	0.121679239094785	0.0364053788127255	0	0	0	0.0237782879632666	0	0.0359134142341751	0	0	0.0995408330600197	0.0163988192850115	0.0944571990816661	0.0260741226631683	0	0	0	0.160708428993112	0	0	0.044276812069531	0	0	0.0313217448343719	0	0	0.0383732371269269	0.00213184650705149	0.0247622171203673	0	0	0	0.0134470318137094	0	0	0	0	0.0260741226631683	0	0.00623155132830436	0	0	0.00737946867825517	0	0.0916693998032142	0	0.0167267956707117	0	0	0	0	0	0	0	0	0	0	0	0.0160708428993112	0	0.00131190554280092	0	0	0	0	0	0	0.00147589373565103	0	0	0.00541161036405379	0.0177107248278124	0.00393571662840275	0	0	0	0	0	0	0	0	0.00606756313545425	0.0208265004919646	0	0	0	0.00196785831420138	0	0.00787143325680551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC134_10_67_0923_TP_1C_15	0.140331732867743	0	0	0	0.213880401571366	0.0122217372326495	0.00501964207769533	0.020733304233959	0.00458315146224356	0	0	0.0216062854648625	0.0689655172413793	0	0	0	0	0.256001745962462	0.031863814927979	0	0	0	0	0	0	0.0157136621562636	0.0246617197730249	0	0	0	0	0	0	0	0	0	0.00785683107813182	0	0	0.00589262330859886	0	0	0	0	0.0414666084679179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176778699257966	0	0	0	0.0080750763858577	0.035792230467045	0	0	0	0.00872981230903536	0.0460497599301615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00982103884766478	0	0.00109122653862942	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196420776953296	0	0
ASCC135_16_111_0923_TP_1C_15	0.0549169859514687	0	0	0	0.242656449553001	0.070242656449553	0	0.0351213282247765	0.00446998722860792	0	0	0	0.0491698595146871	0	0	0	0	0.0932311621966794	0	0.163473818646232	0.0446998722860792	0.0223499361430396	0	0	0	0	0	0	0.0715197956577267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116219667943806	0	0	0	0	0	0	0	0	0.0319284802043423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
