feature	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Linnemannia..s__Linnemannia_amoeboidea	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_portentosum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.4	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..s__Inocybe_rufoalba	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.5	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.6	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae....	k__Fungi............	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum	k__Fungi.............1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_mucosus	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Pseudotomentella..s__Pseudotomentella_nigra	k__Fungi.............2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.3	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus.1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..s__Inocybe_rufoalba.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma...1	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae....	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.4	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.5	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum.1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes........	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.7	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae....	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.8	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales......	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.2	k__Fungi.............3	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum.2	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes........	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Hyaloscyphaceae....	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.1	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.9	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	k__Fungi..p__Basidiomycota..........	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Cucurbitariaceae..g__Pyrenochaeta..s__Pyrenochaeta_sp	k__Fungi..p__Ascomycota..........	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Sarcosomataceae..g__Pseudoplectania..s__Pseudoplectania_lignicola	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Sistotrema..s__Sistotrema_sp	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.3	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Venturiales..f__Sympoventuriaceae..g__unidentified..s__Sympoventuriaceae_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Entolomataceae..g__Clitopilus..s__Clitopilus_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Lactarius..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Sistotrema..s__Sistotrema_sp.1	k__Fungi.............4	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_xenobiotica	k__Fungi..p__Ascomycota..c__Leotiomycetes.........1	k__Fungi.............5	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__unidentified..f__unidentified..g__unidentified..s__Microbotryomycetes_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_griseascens	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala...1	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales.......1	k__Fungi..p__Basidiomycota...........1	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola.1	k__Fungi..p__Ascomycota...........1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Ceratobasidiaceae..g__unidentified..s__Ceratobasidiaceae_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.4	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae.....1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.5	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__Saccharomycetales_fam_Incertae_sedis..g__Candida..s__Candida_santamariae	k__Fungi..p__Ascomycota...........2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae....	k__Fungi..p__Ascomycota..c__Lecanoromycetes..o__Pertusariales..f__Pertusariaceae..g__Varicellaria..s__Varicellaria_sp	k__Fungi..p__Basidiomycota...........2	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae.....2	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola.2	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_minutissima	k__Fungi.............6	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.2	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp.1	k__Fungi..p__Ascomycota..c__Orbiliomycetes..o__Orbiliales..f__Orbiliaceae..g__unidentified..s__Orbiliaceae_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes.........1	k__Fungi.............7	k__Fungi..p__Ascomycota...........3	k__Fungi.............8	k__Fungi..p__Calcarisporiellomycota..c__Calcarisporiellomycetes..o__Calcarisporiellales..f__Calcarisporiellaceae..g__Calcarisporiella..s__Calcarisporiella_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Cucurbitariaceae..g__unidentified..s__Cucurbitariaceae_sp	k__Fungi..p__Ascomycota...........4	k__Fungi.............9	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentellopsis..s__Tomentellopsis_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Geomyces..s__Geomyces_auratus	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Boletales..f__Rhizopogonaceae..g__Rhizopogon..s__Rhizopogon_pseudoroseolus
ASCC100_11_73_0923_TP_1C_5	84	62	0	0	778	793	0	219	0	0	440	0	94	234	605	64	206	0	19	0	112	0	0	0	387	138	368	1130	0	0	0	0	0	89	514	309	8	0	0	0	0	129	8	0	105	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	76	0	157	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	19	0	17	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	12	0	7
ASCC101_10_68_0928_TP_1C_5	1078	279	0	235	0	0	0	541	494	1869	446	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASCC102_12_82_0923_TP_1C_5	165	128	378	39	363	634	0	152	0	0	729	0	537	178	0	0	72	0	0	21	0	0	0	157	0	11	137	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	9	0	0	0	0	0	322	0	0	0	22	0	7	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
ASCC103_11_73_0923_TP_1C_15	852	150	0	0	93	468	2688	104	0	0	877	0	452	704	0	121	215	0	0	0	0	0	0	0	102	0	305	0	0	0	0	0	1262	0	498	0	0	0	0	0	46	58	504	88	0	0	0	0	0	1583	0	7	0	143	0	0	597	0	0	0	0	0	10	0	0	4	31	0	0	0	0	0	0	0	3	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	86	0	14	0	0	113	0	0	0	16	0	0	0	0	0	0	0	24	0	0
ASCC104_5_32_0923_TP_1C_15	106	192	0	0	0	262	0	0	60	0	407	0	1111	1527	0	177	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC105_3_15_0923_TP_1C_15	535	1165	634	0	0	0	0	121	201	0	340	24	400	1325	0	165	67	1162	373	0	158	0	25	275	0	148	0	0	0	0	0	253	0	252	0	0	26	0	0	0	143	0	0	0	0	0	0	13	0	320	0	0	0	0	48	0	0	0	0	0	0	0	0	25	0	11	77	0	0	12	0	0	0	6	0	0	0	71	18	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	51	35	0	33	0	0	0	0	9	0	0	0	0	0	33	0	0	0	0	0	0	0	0
ASCC106_7_43_0923_TP_1C_5	274	194	2312	0	0	69	0	299	0	0	56	0	75	0	4	15	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	11	0	0	0	0	0	38	0	0	0	200	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	15	0	0	0	3
ASCC108_15_100_0923_TP_1C_5	459	407	0	98	0	1003	0	0	76	0	58	1960	0	134	0	328	17	0	821	290	0	0	0	0	56	123	0	0	0	0	7	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	16	0	17	15	23	0	0	0	0	0	72	0	0	8	0	12	35	0	0	0	0	0	0	0	0	0	43	6	0	0	0	0	40	26	0	0	0	28	19	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC109_6_39_0923_TP_1C_5	382	847	400	0	0	579	0	593	158	0	1361	0	175	914	0	918	39	0	0	0	33	0	0	155	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	8	0	33	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	22	0	0	28	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	70	19	0	0	0	0	0	0	4
ASCC110_1_3_0923_TP_1C_5	130	728	0	0	0	646	29	1085	0	0	565	2249	763	986	0	111	447	0	0	0	57	0	0	0	0	217	15	0	0	0	0	0	0	622	0	0	21	0	55	0	43	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	7	0	0	0	14	0	0	0	0	0	0	8	51	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	17	0	0	0	0	50	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
ASCC111_7_44_0923_TP_1C_15	701	38	104	0	0	396	0	243	15	0	56	0	417	68	0	204	109	0	0	0	0	0	0	0	0	288	0	476	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	131	0	0	24	0	0	3	1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	27	0	7	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ASCC112_8_51_0923_TP_1C_15	245	24	535	0	0	0	0	0	13	52	0	0	121	80	0	198	25	94	9	27	0	0	0	0	0	79	0	256	2185	0	25	0	0	0	0	0	0	0	239	0	114	0	0	0	25	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	0	7
ASCC113_12_84_0923_TP_1C_15	1701	132	0	0	0	502	0	0	57	0	0	0	105	0	327	174	324	1848	0	0	452	0	0	78	0	93	0	77	0	0	5	0	0	0	0	36	0	0	0	0	82	0	0	0	0	0	0	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0	4	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	15	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ASCC114_9_60_0923_TP_1C_5	305	137	0	58	0	174	0	905	152	192	537	0	2521	454	0	83	80	0	0	915	96	0	0	0	595	45	0	1884	0	0	0	0	1509	0	0	0	0	54	0	0	0	21	0	0	0	0	0	0	0	111	0	0	251	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0
ASCC115_3_15_0923_TP_1C_5	343	1507	588	49	0	0	0	56	28	0	0	768	112	137	0	76	45	128	37	0	500	0	25	873	48	297	0	0	0	0	0	748	0	541	757	0	4	0	0	0	93	0	0	0	0	0	0	0	0	221	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	20	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	42	77	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0
ASCC116_4_24_0923_TP_1C_5	344	130	0	0	2997	200	0	311	30	0	158	0	0	914	14	151	88	19	193	0	382	0	0	17	38	74	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	64	0	0	2	0	17	0	0	0	0	13	0	77	0	13	0	20	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	28	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0
ASCC117_14_94_0923_TP_1C_15	3139	190	7	98	0	201	0	0	168	0	52	0	463	104	0	145	98	932	117	0	253	0	0	0	0	288	0	0	0	0	0	24	0	107	0	0	0	26	312	0	0	0	0	0	502	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ASCC118_16_110_0923_TP_1C_5	58	5	44	10	0	4164	0	59	0	0	0	4157	185	0	749	0	0	0	0	346	42	0	0	28	0	0	0	121	0	0	0	0	0	0	0	910	0	0	100	0	50	0	1363	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	16	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
ASCC119_11_72_0923_TP_1C_5	308	483	0	0	16	467	52	487	54	0	1358	0	359	773	0	37	69	0	0	0	0	0	0	0	0	71	84	0	0	0	0	0	2655	43	2482	12	0	0	0	0	51	116	810	52	5	0	0	0	0	550	0	0	15	41	0	0	23	0	0	0	0	62	6	13	0	8	31	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	4	0	0	0	10	0	0	0	0	0	0	3	0	16	0	7	0	0	0	0	0	124	0	10
ASCC120_3_16_0923_TP_1C_15	371	144	306	0	0	163	0	207	0	174	166	0	263	79	0	407	189	0	0	0	35	0	225	238	0	232	1260	0	0	0	0	57	0	0	0	0	0	0	285	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	12	0	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ASCC121_6_38_0923_TP_1C_5	72	306	133	19	0	37	0	440	0	0	291	0	42	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	1447	0	0	2	50	0	0	16	0	0	0	0	0	33	0	0	0	0	0	21	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASCC122_8_52_0923_TP_1C_5	0	53	5	1508	0	0	0	0	108	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ASCC123_2_12_0923_TP_1C_15	761	241	0	0	0	121	0	248	0	577	135	0	676	153	0	1230	39	0	353	2	274	0	0	0	0	254	0	170	0	0	0	0	0	125	0	0	0	0	148	0	49	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	13	0	0	0	0	0	53	10	0	0	0	0	0	0	0
ASCC124_4_24_0923_TP_1C_15	404	70	0	0	8078	88	0	89	62	67	46	0	0	391	26	393	90	492	1319	0	171	0	0	63	0	56	93	0	0	0	0	0	0	0	0	0	0	0	0	174	43	0	197	118	0	0	0	0	0	188	0	0	0	0	68	0	0	0	0	0	0	0	0	10	0	0	28	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	63	20	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	9	0	0
ASCC125_14_97_0923_TP_1C_5	0	583	459	0	0	563	0	108	276	29	101	0	266	1239	138	12	529	0	2778	839	656	0	0	5	0	169	0	0	0	0	0	0	0	0	895	0	0	0	376	0	0	156	0	0	33	0	0	7	0	92	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	75	35	0	0	0	0	0	0	24	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	16	0	3	0	0	9	13	0	11
ASCC126_6_39_0923_TP_1C_15	419	604	209	0	0	202	0	348	193	0	525	0	185	715	0	1159	107	0	0	0	46	0	0	344	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	32	0	0	0	5	0	0	0
