feature	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Linnemannia..s__Linnemannia_amoeboidea	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_integriformis	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.4	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.5	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.6	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae....	k__Fungi............	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.7	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum	k__Fungi.............1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Pseudotomentella..s__Pseudotomentella_nigra	k__Fungi.............2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_aurantioflammans	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Clavulina..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_radicis	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Pseudosperma..s__Pseudosperma_amabile	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae....	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.1	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.8	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Hygrophoraceae..g__Hygrophorus..s__Hygrophorus_chrysodon	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.9	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.10	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Leucopaxillus..s__Leucopaxillus_laterarius	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.11	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...2	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.2	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_yunnanensis	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.12	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria.1	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae.....1	k__Fungi..p__Basidiomycota..........	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste.1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Cucurbitariaceae..g__Pyrenochaeta..s__Pyrenochaeta_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	k__Fungi..p__Ascomycota..........	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	k__Fungi..p__Basidiomycota..c__Microbotryomycetes.........1	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_globalpina	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_xenobiotica	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Polyporales..f__Ganodermataceae..g__Ganoderma..s__Ganoderma_applanatum	k__Fungi..p__Ascomycota..c__Laboulbeniomycetes..o__Pyxidiophorales..f__unidentified..g__unidentified..s__Pyxidiophorales_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Tremellodendropsidales..f__unidentified..g__unidentified..s__Tremellodendropsidales_sp	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiales_fam_Incertae_sedis..g__Leptodophora..s__Leptodophora_orchidicola	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae.....1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Hymenogastraceae..g__Hebeloma..	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..s__Basidioascus_undulatus	k__Fungi..p__Ascomycota...........1	k__Fungi..p__Ascomycota..c__Lecanoromycetes..o__Pertusariales..f__Pertusariaceae..g__Varicellaria..s__Varicellaria_sp	k__Fungi..p__Basidiomycota...........1	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	k__Fungi.............3	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae.1	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria.2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Ploettnerulaceae..g__Cadophora..s__Cadophora_ramosa	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp	k__Fungi..p__Ascomycota...........2	k__Fungi..p__Basidiomycota...........2	k__Fungi.............4	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lycoperdaceae..g__Bovista..s__Bovista_promontorii	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__unidentified..g__unidentified..s__Mytilinidiales_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentella..s__Tomentella_longisterigmata	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Tricharina..s__Tricharina_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..s__Paraphaeosphaeria_viciae	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Hypocreales..f__Hypocreales_fam_Incertae_sedis..g__Trichothecium..s__Trichothecium_crotocinigenum	k__Fungi..p__Ascomycota...........3	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Pezizomycotina_fam_Incertae_sedis....	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Boletales..f__Rhizopogonaceae..g__Rhizopogon..s__Rhizopogon_pseudoroseolus
ASCC1_C2_4_0923_SJ_1C_5	0.0595854922279793	0.021431935939708	0.0115402731983043	0.0459255770136599	0	0	0	0.0252001884126236	0	0.209609043805935	0.0718323127649552	0	0	0.0341497880357984	0	0.0277908619877532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0310880829015544	0	0	0	0	0	0	0	0	0.428874234573716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020489872821479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259067357512953	0	0	0	0.00659444182760245	0	0	0	0	0	0	0.00117757889778615	0	0	0	0.00211964201601507	0	0	0
ASCC100_11_73_0923_TP_1C_5	0.0146137787056367	0.0107863604732081	0	0	0.135351426583159	0.137961029923452	0.0381002087682672	0	0	0	0.0765483646485734	0.0163535142658316	0.0407098121085595	0	0.105254001391788	0	0.011134307585247	0.0358385525400139	0.00330549756437022	0	0	0.0194850382741823	0	0.0673277661795407	0.0240083507306889	0	0.0640222686151705	0	0	0.0154836464857342	0	0.0537578288100209	0	0	0.00139178844815588	0	0	0.0224425887265136	0	0.0182672233820459	0	0	0	0.0360125260960334	0	0	0	0	0	0	0	0	0	0.0132219902574809	0	0	0.0273138482950592	0	0.00330549756437022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000521920668058455	0	0	0.00330549756437022	0.00295755045233125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012178148921364
ASCC101_10_68_0928_TP_1C_5	0.144484653531698	0.037394451145959	0	0.0314971183487468	0	0	0.0725103873475405	0.0662109636777912	0.0227851494437743	0.250502613590671	0.0597775097171961	0	0	0.0635303578608766	0	0.0292186034043694	0	0	0.00871196890497252	0	0	0	0	0	0	0	0	0.00294866639860609	0	0	0.00763972657820667	0	0.00710360541482375	0.00321672698029755	0	0	0.000938212035920118	0	0.0107224232676585	0	0	0.0554885404101327	0	0	0.000938212035920118	0	0	0	0	0	0.0293526336952151	0.000938212035920118	0	0	0.0545503283742126	0	0	0	0	0.00562927221552071	0	0	0.00120627261761158	0	0	0	0.00361881785283474	0	0	0	0.0081758477415896	0.00522718134298351	0	0.00469106017960059	0	0	0	0	0.00160836349014877	0	0	0	0.000670151454228656	0	0	0.00469106017960059	0	0	0.000938212035920118	0	0.00187642407184024	0	0	0	0	0.00120627261761158	0
ASCC102_12_82_0923_TP_1C_5	0.043731778425656	0.0339252584150543	0.100185528756957	0.0103366021733369	0.0962099125364431	0.168036045587066	0.040286244367877	0	0	0	0.193214948316989	0.142327060694408	0.0471773124834349	0	0	0	0	0.0190829578584681	0	0	0.00556586270871985	0	0.0416114497747151	0	0.00291545189504373	0	0.0363106281473628	0	0	0	0	0	0	0	0	0	0	0	0	0.00742115027829314	0	0	0	0	0	0	0	0	0	0.000530082162735224	0	0	0	0	0	0	0	0	0.00106016432547045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00583090379008746	0	0	0	0	0	0	0	0	0.00424065730188179	0	0	0	0	0	0	0	0	0	0
ASCC106_7_43_0923_TP_1C_5	0.0747408619749045	0.0529187124931806	0.630660120021822	0	0	0.0188216039279869	0.0815602836879433	0	0	0	0.0152755046372068	0.0204582651391162	0	0	0.0010911074740862	0	0.00409165302782324	0	0	0	0	0	0	0	0.00218221494817239	0	0	0	0	0	0	0	0	0	0.00190943807965085	0	0	0	0.00490998363338789	0	0.0485542825968358	0	0	0	0	0	0	0	0	0	0	0	0	0.0373704309874523	0	0	0	0	0	0	0.00300054555373704	0	0	0	0	0.000818330605564648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000818330605564648	0	0	0	0	0	0	0	0	0	0.000818330605564648
ASCC108_15_100_0923_TP_1C_5	0.111787627861666	0.099123234291281	0	0.0238675109595714	0	0.244276668290307	0	0.0185094982951778	0	0	0.014125669751583	0	0.0326351680467608	0	0	0	0.0798830979055041	0.00414028251339503	0.19995129079396	0	0.0706283487579153	0	0	0.0136385776911836	0.029956161714564	0	0	0	0	0	0	0	0	0	0.0126643935703848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00462737457379445	0	0	0	0	0	0	0.00389673648319532	0	0.00414028251339503	0	0.00365319045299562	0.00560155869459328	0	0	0	0.00292255236239649	0	0	0.00170482221139795	0	0	0	0.00146127618119825	0	0	0	0.00974184120798831	0.0063321967851924	0	0	0	0	0	0.000730638090599123	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC109_6_39_0923_TP_1C_5	0.0520010890280425	0.115300843996733	0.0544514021236047	0	0	0.0788184045739178	0.0807242036482439	0.0215083038388239	0	0	0.185270895725565	0.023822488429077	0.124421453852437	0	0	0	0.124965967873673	0.00530901170705146	0	0	0	0.00449224067519739	0.0210999183228968	0	0.00789545330792268	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176967056901715	0.00884835284508576	0	0	0	0.00176967056901715	0	0	0	0	0	0	0	0.00190579907432616	0	0.0281786005989654	0	0	0	0.00680642526545059	0.00108902804247209	0	0	0.00449224067519739	0.00136128505309012	0	0.00367546964334332	0	0.000408385515927035	0	0	0	0	0	0.00381159814865233	0	0	0	0	0.00313095562210727	0	0	0	0	0	0	0.0223250748706779	0	0.00952899537163082	0	0	0	0.000272257010618023	0	0	0	0	0	0.000544514021236047
ASCC110_1_3_0923_TP_1C_5	0.0195665261890427	0.109572546658639	0	0	0	0.0972305839855509	0.163305237808549	0	0	0	0.0850391330523781	0.114840457555689	0.148404575556893	0	0	0	0.0167068031306442	0.0672787477423239	0	0	0	0.00857916917519566	0	0	0.0326610475617098	0	0.0022576760987357	0	0	0.0936183022275738	0	0	0	0	0.00316074653822998	0	0.00647200481637568	0	0	0	0.0142986152919928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00421432871763998	0	0.00105358217940999	0	0	0	0.00210716435881999	0	0	0	0	0	0	0	0	0	0.00165562913907285	0	0	0	0.00255869957856713	0	0	0	0.0022576760987357	0	0	0	0	0	0.00316074653822998	0	0	0	0	0	0	0	0	0	0
ASCC114_9_60_0923_TP_1C_5	0.0403706154864328	0.0181336863004633	0	0.00767703507610854	0	0.0230311052283256	0.119788219722038	0.0201191264063534	0	0.0254136333553938	0.071078755790867	0.333686300463269	0.0600926538716082	0	0	0	0.0109861019192588	0.0105890138980807	0	0	0.121111846459298	0.0127068166776969	0	0.0787557908669755	0.00595632031767042	0	0	0	0	0	0	0	0	0	0	0.0071475843812045	0	0.00277961614824619	0	0	0	0	0	0.014692256783587	0	0	0	0	0	0	0	0	0	0.00953011250827267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00635340833884844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC115_3_15_0923_TP_1C_5	0.0528586839266451	0.232239173986747	0.0906148867313916	0.0075512405609493	0	0	0.00862998921251348	0.00431499460625674	0	0	0	0.017259978425027	0.0211126521806133	0	0	0	0.0117121282169826	0.00693481276005548	0.00570195715826784	0	0	0.0770534751117275	0.134535367545076	0.00739713361072584	0.0457697642163662	0	0	0	0.115271998767144	0.0833718600708892	0	0	0	0	0.00061642780089382	0	0.0143319463707813	0	0	0	0	0	0	0.0340576359993836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030821390044691	0	0.00215749730312837	0.00292803205424565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00647249190938511	0.011866235167206	0	0	0	0	0	0.00107874865156419	0	0	0.00107874865156419	0	0	0	0	0	0	0	0	0	0
ASCC116_4_24_0923_TP_1C_5	0.0548381954407779	0.0207237366491312	0	0	0.477761836441894	0.0318826717678942	0.0495775545990754	0.00478240076518412	0	0	0.0251873106966364	0	0.145703809979276	0	0.00223178702375259	0	0.0240714171847601	0.0140283755778734	0.0307667782560179	0	0	0.0608959030766778	0.002710027100271	0.00605770763589989	0.0117965885541208	0	0.002710027100271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102024549657261	0	0	0	0	0	0.00207237366491312	0	0	0	0.0122748286306392	0	0	0.00207237366491312	0	0.00318826717678941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446357404750518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC118_16_110_0923_TP_1C_5	0.00771174046004521	0.000664805212072863	0.00585028586624119	0.00132961042414573	0	0.55364978061428	0.00784470150245978	0	0	0	0	0.0245977928466959	0	0	0.0995878207685148	0	0	0	0	0	0.0460045206754421	0.00558436378141205	0.00372290918760803	0	0	0	0	0	0	0	0	0.120994548597261	0	0	0	0	0.00664805212072863	0	0	0.103044807871294	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00784470150245978	0	0	0.00279218189070602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00212737667863316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC119_11_72_0923_TP_1C_5	0.055756698044895	0.0874366401158581	0	0	0.00289645184648805	0.08454018826937	0.0881607530774801	0.00977552498189718	0	0	0.245836350470673	0.0649891383055757	0.139934829833454	0	0	0	0.00669804489500362	0.0124909485879797	0	0	0	0	0	0	0.0128530050687907	0	0.0152063721940623	0	0	0.00778421433743664	0	0.00217233888486604	0	0	0	0	0.00923244026068067	0.0209992758870384	0	0.000905141202027516	0	0	0	0.0995655322230268	0	0	0	0	0	0	0	0	0	0.0112237509051412	0	0	0.00235336712527154	0	0.00144822592324403	0	0.0056118754525706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00615496017378711	0	0.00126719768283852	0	0	0	0	0	0.00289645184648805	0	0	0	0.00181028240405503
ASCC12_T1A_6_0923_SJ_1C_5	0.329585169427139	0.0585017474547941	0	0.0106366813554171	0.000607810363166692	0.0451299194651269	0	0.0308463759307096	0	0	0	0	0	0.0104847287646254	0	0.0381401002887099	0.0112444917185838	0	0	0	0	0	0	0	0.00942106062908373	0	0	0	0	0	0.276705667831637	0.0499924023704604	0.00501443549612521	0	0	0	0.0212733627108342	0	0	0	0	0.0502963075520438	0.0109405865370005	0	0	0.0100288709922504	0	0	0	0	0	0	0	0	0.0174745479410424	0	0	0	0	0	0.0106366813554171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303905181583346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC121_6_38_0923_TP_1C_5	0.0190274841437632	0.0808668076109937	0.0351479915433404	0.00502114164904863	0	0.00977801268498943	0.116279069767442	0	0	0	0.0769027484143763	0.0110993657505285	0.0858879492600423	0	0	0	0	0	0	0.0190274841437632	0	0	0	0	0	0	0	0.00211416490486258	0.0166490486257928	0.382399577167019	0	0	0	0	0.000528541226215645	0.0132135306553911	0.00422832980972516	0	0.0105708245243129	0	0.00872093023255814	0	0	0	0	0	0	0	0	0	0	0	0	0.0108350951374207	0	0	0	0.0140063424947146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071353065539112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00502114164904863	0	0.00132135306553911	0	0
ASCC122_8_52_0923_TP_1C_5	0	0.0212765957446809	0.00200722601364914	0.60537936571658	0	0	0	0.0433560818948214	0.00160578081091931	0.0100361300682457	0	0	0	0.0610196708149338	0	0.0501806503412284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020875150541951	0	0	0	0	0	0	0	0	0	0	0	0.00321156162183862	0	0	0	0	0	0.011641910879165	0	0.0224809313528703	0	0	0	0	0.00200722601364914	0	0.00562023283821758	0.0409474106784424	0	0	0	0	0	0.0104375752709755	0	0	0.0562023283821758	0	0	0	0	0	0	0	0	0	0	0.00843034925732638	0	0	0	0	0.02328382175833	0	0	0	0	0	0	0	0	0	0	0
