feature	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Linnemannia..s__Linnemannia_amoeboidea	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_integriformis	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.4	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae....	k__Fungi............	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.5	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum	k__Fungi.............1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_mucosus	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Pseudotomentella..s__Pseudotomentella_nigra	k__Fungi.............2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Clavulina..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Mycenaceae..g__Mycena..	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_radicis	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Cantharellula..s__Cantharellula_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...1	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Geopora..s__Geopora_tolucana	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.6	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae....	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii.1	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Leucopaxillus..s__Leucopaxillus_laterarius	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.2	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_yunnanensis	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentella..s__Tomentella_galzinii	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Hyaloscyphaceae....	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.1	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae	k__Fungi..p__Basidiomycota..........	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae.1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Cucurbitariaceae..g__Pyrenochaeta..s__Pyrenochaeta_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	k__Fungi..p__Ascomycota..........	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes.........1	k__Fungi..p__Basidiomycota...........1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Lactarius..	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_xenobiotica	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Sarcosomataceae..g__Plectania..s__Plectania_melastoma	k__Fungi.............3	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__unidentified..f__unidentified..g__unidentified..s__Microbotryomycetes_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Polyporales..f__Ganodermataceae..g__Ganoderma..s__Ganoderma_applanatum	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_griseascens	k__Fungi..p__Ascomycota..c__Laboulbeniomycetes..o__Pyxidiophorales..f__unidentified..g__unidentified..s__Pyxidiophorales_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala...1	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	k__Fungi..p__Basidiomycota...........2	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiales_fam_Incertae_sedis..g__Leptodophora..s__Leptodophora_orchidicola	k__Fungi..p__Ascomycota...........1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..s__Basidioascus_undulatus	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae....	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Leucosporidiales..f__Leucosporidiaceae..g__Leucosporidium..s__Leucosporidium_krtinense	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales......	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae.2	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Ploettnerulaceae..g__Cadophora..s__Cadophora_ramosa	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.2	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales......	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lycoperdaceae..g__Bovista..s__Bovista_promontorii	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Tricharina..s__Tricharina_sp	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Chaetothyriales_fam_Incertae_sedis..g__Sarcinomyces..s__Sarcinomyces_crustaceus	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..	k__Fungi..p__Calcarisporiellomycota..c__Calcarisporiellomycetes..o__Calcarisporiellales..f__Calcarisporiellaceae..g__Calcarisporiella..s__Calcarisporiella_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..s__Paraphaeosphaeria_viciae	k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Hypocreales..f__Hypocreales_fam_Incertae_sedis..g__Trichothecium..s__Trichothecium_crotocinigenum	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Pezizomycotina_fam_Incertae_sedis....
ASCC1_C2_4_0923_SJ_1C_5	0.105022831050228	0.0377750103777501	0.0203403902034039	0.0809464508094645	0	0	0	0.0444167704441677	0	0.369447903694479	0.126608551266086	0.0601909506019095	0.0489829804898298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0547945205479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361145703611457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116230801162308	0	0	0	0	0	0	0	0	0	0.0037359900373599	0
ASCC11_C2_5_0923_SJ_1C_15	0.0483254663969431	0.0654079568442347	0.00449539222297145	0.0948527759046977	0	0	0.192402787143178	0.0842886041807148	0	0.234884243650258	0	0.103843560350641	0.0368622162283659	0	0	0	0	0	0	0	0	0	0	0	0.0074173971679029	0	0	0	0	0	0	0	0.0164081816138458	0	0	0	0	0	0	0	0.0116880197797258	0	0	0	0	0	0	0	0.00831647561249719	0.00764216677905147	0	0	0.0164081816138458	0	0	0	0	0	0.0233760395594516	0	0.00629354911216004	0	0	0	0	0	0	0	0	0.0161834120026972	0	0	0	0	0	0	0	0	0.0155091031692515	0	0	0	0	0	0	0.0049449314452686	0	0	0	0	0	0	0	0.000449539222297145	0	0	0
ASCC12_T1A_6_0923_SJ_1C_5	0.376758728504429	0.0668751085634879	0	0.0121591106479069	0.000694806322737537	0.0515893694632621	0	0.03526142087893	0	0	0	0.0119854090672225	0.0435990967517804	0.0128539169706444	0	0	0	0	0	0	0	0	0	0.0107694980024318	0	0	0.00121591106479069	0	0	0	0.316310578426264	0	0.00573215216258468	0	0	0.0243182212958138	0	0	0	0	0.0125065138092757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121591106479069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347403161368768	0	0	0	0	0	0	0	0	0	0.00173701580684384	0	0	0
ASCC13_T3A_4_0923_SJ_1C_5	0.0119877942458588	0.0891455972101133	0.00806451612903226	0	0	0	0.0442458587619878	0.0132955536181343	0	0.0584132519616391	0	0	0	0.00632083696599826	0.152353966870096	0	0	0	0	0	0	0	0.0102441150828248	0.051438535309503	0	0.447471665213601	0	0	0	0.00196163905841325	0	0	0	0	0	0.0106800348735833	0.0276809067131648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0248474280732345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337837837837838	0.00544899738448126	0	0	0	0	0	0	0	0	0	0	0	0	0.002615518744551	0	0	0	0	0	0	0	0	0	0
ASCC14_C1_2_0923_SJ_1C_5	0.039448275862069	0.0171034482758621	0	0.0369655172413793	0	0	0.0360459770114942	0.146206896551724	0	0.243310344827586	0.047816091954023	0.0378850574712644	0.104	0	0	0	0	0	0	0	0	0	0	0	0.00983908045977011	0	0.000827586206896552	0	0	0	0	0	0.0226206896551724	0	0	0	0	0	0	0	0.0181149425287356	0	0	0	0	0	0	0	0.0855172413793103	0	0	0	0.104275862068966	0	0.00266666666666667	0	0	0	0.0178390804597701	0.00239080459770115	0.00386206896551724	0	0	0	0	0	0	0	0	0.00101149425287356	0	0	0	0	0	0	0	0	0.00349425287356322	0	0	0	0.0079080459770115	0.00285057471264368	0	0.00386206896551724	0	0	0	0	0	0	0	0.00174712643678161	0.0016551724137931	0.000735632183908046	0
ASCC15_T3C_4_0923_SJ_1C_5	0.193499622071051	0.0589569160997732	0	0	0	0	0	0.0665154950869237	0	0.0336356764928194	0.255479969765684	0.0226757369614512	0.0427059712773998	0	0	0	0.116780045351474	0	0	0	0	0	0	0	0.0699168556311413	0	0	0	0	0	0	0	0.0408163265306122	0	0.0113378684807256	0.00377928949357521	0	0	0.00491307634164777	0.0729402872260015	0	0	0	0	0.000755857898715042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00453514739229025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000755857898715042	0	0	0	0	0	0
ASCC16_T3B_2_0923_SJ_1C_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168582375478927	0	0.0195828011919966	0	0.14516815666241	0.0246913580246914	0	0.267347807577693	0.0434227330779055	0	0	0	0	0	0	0	0	0	0	0	0.0178799489144317	0.022137079608344	0	0	0	0	0.00340570455512984	0	0	0	0	0	0	0	0	0	0.116219667943806	0	0	0	0.0042571306939123	0	0	0	0	0	0	0	0	0.0830140485312899	0	0	0	0	0	0.0825883354618987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00170285227756492	0	0	0	0	0	0	0	0	0	0
ASCC17_T4A_3_0923_SJ_1C_15	0.0680188844203532	0.0166112956810631	0.348137786326281	0	0	0.0332225913621262	0.0188844203532086	0.0361951390103165	0	0.031124322433992	0	0	0	0.0561286938275922	0	0.0319986011540479	0	0.022906102465466	0.00786850848050358	0	0.0746634026927785	0	0.0528064346913796	0.0611995104039168	0	0	0.0505333100192341	0	0	0.0201084105612869	0	0	0	0	0	0.0134638922888617	0.0136387480328729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00454624934429096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125896135688057	0	0	0	0	0.0253540828816227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC18_C3_5_0923_SJ_1C_15	0.120113214222537	0.0355563417654343	0.0203431806120644	0	0	0	0.160091986555811	0.0776578807712719	0	0.103484875287458	0.0463470723509641	0.0803113391119759	0.0421015390058376	0	0	0	0	0	0	0	0	0	0	0	0.0482929418008137	0	0	0	0	0	0	0	0.0544843445957898	0	0	0.00212276667256324	0	0	0	0	0.031664602865735	0	0	0	0	0.083849283566248	0	0.0279497611887493	0	0	0	0	0.0212276667256324	0.0145055722625155	0	0	0	0	0	0	0	0	0	0	0	0	0.00053069166814081	0	0	0.00176897222713603	0	0	0	0	0	0	0	0	0.0104369361401026	0	0	0	0	0.00742968335397134	0	0	0	0	0	0.00159207500442243	0	0	0	0	0	0	0.00813727224482576
ASCC19_T2B_2_0923_SJ_1C_15	0	0.086405529953917	0	0.0573732718894009	0	0	0.00921658986175115	0.131566820276498	0	0	0	0.194470046082949	0.305299539170507	0	0	0	0	0	0	0	0	0	0	0	0.0140552995391705	0	0.000921658986175115	0	0	0	0	0	0.021889400921659	0	0	0.0207373271889401	0	0	0	0	0.114976958525346	0	0	0	0	0	0	0	0.00668202764976959	0	0	0	0	0	0	0	0.00368663594470046	0	0.00599078341013825	0	0.00460829493087558	0	0	0	0	0	0	0	0	0.00276497695852535	0	0	0	0	0	0	0	0	0.00829493087557604	0	0	0	0	0	0	0.00944700460829493	0	0.00161290322580645	0	0	0	0	0	0	0	0	0
ASCC190_16_111_0923_SJ_1C_OM	0	0	0	0	0	0.0560747663551402	0	0	0	0	0	0	0	0.0186915887850467	0	0	0	0	0	0	0	0	0	0.0498442367601246	0	0	0	0	0	0.367601246105919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46417445482866	0	0	0	0	0	0	0	0.043613707165109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC191_T3B_2_0923_SJ_1C_OM	0	0	0.0979335130278527	0.0296495956873315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628930817610063	0	0	0	0	0.37466307277628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00359389038634322	0	0	0.373764600179695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539083557951483	0	0	0	0.0880503144654088	0	0	0	0	0	0	0	0	0	0	0.00359389038634322	0	0	0.00718778077268643	0.00988319856244385	0	0	0	0
ASCC192_T2A_4_0923_SJ_1C_OM	0.00567980120695776	0.0104721334753284	0.0236066737664182	0.55591054313099	0	0	0	0.0282215122470714	0	0	0	0.0280440184593539	0.0191693290734824	0	0	0	0	0	0	0	0	0	0	0.00070997515086972	0	0	0.018991835285765	0	0.00195243166489173	0	0	0.00283990060347888	0.00993965211217607	0	0.00798722044728434	0	0	0.0580404685835996	0	0	0	0	0.0126020589279375	0	0.00266240681576145	0	0	0	0	0	0	0	0	0	0.0844870429534966	0	0.0660276890308839	0	0.00656727014554491	0.0102946396876109	0	0	0	0	0	0.0166844160454384	0.00230741924032659	0	0	0.0017749378771743	0	0	0	0.0017749378771743	0	0	0	0	0.00070997515086972	0	0	0.00674476393326234	0	0.00337238196663117	0	0	0	0	0	0.00141995030173944	0	0.00869719559815406	0.00230741924032659	0	0	0	0
ASCC194_C1_5_0923_SJ_1C_OM	0.00798175598631699	0.0667046750285063	0	0.267103762827822	0	0	0	0.0550171037628278	0.00769669327251995	0	0	0.00855188141391106	0.0173888255416192	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268529076396807	0	0.0738312428734322	0	0	0.00370581527936146	0	0	0	0	0	0.0507411630558723	0	0	0	0	0	0	0.00826681870011402	0	0	0	0	0.00171037628278221	0	0	0	0	0.0188141391106043	0	0	0.0282212086659065	0	0.0125427594070696	0	0	0	0	0	0	0	0	0	0.00513112884834664	0	0	0	0.00855188141391106	0	0	0	0	0	0	0	0.0584378563283922	0	0	0	0	0	0.0119726339794755	0.00456100342075257	0	0	0.00655644241733181	0.00798175598631699	0	0	0	0
ASCC195_C2_2_0923_SJ_1C_OM	0.275782537067545	0.0490939044481054	0	0.0965403624382208	0	0	0	0.0329489291598023	0.000658978583196046	0	0.0616144975288303	0.0418451400329489	0	0	0	0	0.0622734761120264	0	0	0	0	0	0	0	0.0085667215815486	0	0	0	0.0415156507413509	0	0	0	0.00197693574958814	0	0	0	0	0	0.176276771004942	0	0	0	0	0	0	0.131136738056013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161449752883031	0	0	0	0	0	0.00362438220757825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC196_T1B_3_0923_SJ_1C_OM	0.0112146307798482	0.016735679779158	0.0567632850241546	0.0439958592132505	0	0	0	0.0151828847481021	0.00293305728088337	0	0	0.0241545893719807	0.0150103519668737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165631469979296	0	0	0.240855762594893	0.0093167701863354	0.00120772946859903	0.450310559006211	0.0010351966873706	0	0	0	0	0	0	0	0	0	0	0	0.0738440303657695	0	0	0	0	0	0	0	0	0	0	0	0.00345065562456867	0	0	0	0	0	0.00396825396825397	0.00914423740510697	0	0	0	0	0	0	0.000345065562456867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000690131124913734	0	0	0.00327812284334023	0	0	0	0	0
ASCC198_T1C_6_0923_SJ_1C_OM	0	0	0.00725851479620324	0.182021217197097	0	0	0	0.00446677833612507	0	0.0083752093802345	0	0.0189838079285315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0368509212730318	0	0.285315466219989	0	0	0	0.00725851479620324	0	0.141261864879955	0	0	0	0	0	0	0	0	0	0.132328308207705	0	0	0.0586264656616415	0	0	0	0	0	0	0	0	0	0.0256839754327191	0	0	0.00390843104410944	0	0	0	0	0	0	0	0	0.00390843104410944	0	0	0	0.0016750418760469	0	0	0	0.0474595198213289	0	0	0	0.0139586823003908	0	0.00558347292015634	0	0	0	0.0122836404243439	0	0	0	0	0.00279173646007817	0	0	0	0
