feature	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Linnemannia..s__Linnemannia_amoeboidea	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_integriformis	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.4	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae....	k__Fungi............	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.5	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum	k__Fungi.............1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_mucosus	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Pseudotomentella..s__Pseudotomentella_nigra	k__Fungi.............2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Clavulina..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Mycenaceae..g__Mycena..	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_radicis	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Cantharellula..s__Cantharellula_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...1	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Geopora..s__Geopora_tolucana	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.6	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae....	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii.1	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Leucopaxillus..s__Leucopaxillus_laterarius	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.2	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_yunnanensis	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentella..s__Tomentella_galzinii	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Hyaloscyphaceae....	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.1	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae	k__Fungi..p__Basidiomycota..........	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae.1	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Cucurbitariaceae..g__Pyrenochaeta..s__Pyrenochaeta_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	k__Fungi..p__Ascomycota..........	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes.........1	k__Fungi..p__Basidiomycota...........1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Lactarius..	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_xenobiotica	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Sarcosomataceae..g__Plectania..s__Plectania_melastoma	k__Fungi.............3	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__unidentified..f__unidentified..g__unidentified..s__Microbotryomycetes_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Polyporales..f__Ganodermataceae..g__Ganoderma..s__Ganoderma_applanatum	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_griseascens	k__Fungi..p__Ascomycota..c__Laboulbeniomycetes..o__Pyxidiophorales..f__unidentified..g__unidentified..s__Pyxidiophorales_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala...1	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	k__Fungi..p__Basidiomycota...........2	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiales_fam_Incertae_sedis..g__Leptodophora..s__Leptodophora_orchidicola	k__Fungi..p__Ascomycota...........1	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..s__Basidioascus_undulatus	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae....	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Leucosporidiales..f__Leucosporidiaceae..g__Leucosporidium..s__Leucosporidium_krtinense	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales......	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae.2	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Ploettnerulaceae..g__Cadophora..s__Cadophora_ramosa	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.2	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales......	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lycoperdaceae..g__Bovista..s__Bovista_promontorii	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Tricharina..s__Tricharina_sp	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Chaetothyriales_fam_Incertae_sedis..g__Sarcinomyces..s__Sarcinomyces_crustaceus	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..	k__Fungi..p__Calcarisporiellomycota..c__Calcarisporiellomycetes..o__Calcarisporiellales..f__Calcarisporiellaceae..g__Calcarisporiella..s__Calcarisporiella_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..s__Paraphaeosphaeria_viciae	k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Hypocreales..f__Hypocreales_fam_Incertae_sedis..g__Trichothecium..s__Trichothecium_crotocinigenum	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Pezizomycotina_fam_Incertae_sedis....
ASCC1_C2_4_0923_SJ_1C_5	253	91	49	195	0	0	0	107	0	890	305	145	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	9	0
ASCC11_C2_5_0923_SJ_1C_15	215	291	20	422	0	0	856	375	0	1045	0	462	164	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	37	34	0	0	73	0	0	0	0	0	104	0	28	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	22	0	0	0	0	0	0	0	2	0	0	0
ASCC12_T1A_6_0923_SJ_1C_5	2169	385	0	70	4	297	0	203	0	0	0	69	251	74	0	0	0	0	0	0	0	0	0	62	0	0	7	0	0	0	1821	0	33	0	0	140	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	10	0	0	0
ASCC13_T3A_4_0923_SJ_1C_5	55	409	37	0	0	0	203	61	0	268	0	0	0	29	699	0	0	0	0	0	0	0	47	236	0	2053	0	0	0	9	0	0	0	0	0	49	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	25	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
ASCC14_C1_2_0923_SJ_1C_5	429	186	0	402	0	0	392	1590	0	2646	520	412	1131	0	0	0	0	0	0	0	0	0	0	0	107	0	9	0	0	0	0	0	246	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	930	0	0	0	1134	0	29	0	0	0	194	26	42	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	38	0	0	0	86	31	0	42	0	0	0	0	0	0	0	19	18	8	0
ASCC15_T3C_4_0923_SJ_1C_5	512	156	0	0	0	0	0	176	0	89	676	60	113	0	0	0	309	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	108	0	30	10	0	0	13	193	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASCC16_T3B_2_0923_SJ_1C_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	46	0	341	58	0	628	102	0	0	0	0	0	0	0	0	0	0	0	42	52	0	0	0	0	8	0	0	0	0	0	0	0	0	0	273	0	0	0	10	0	0	0	0	0	0	0	0	195	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ASCC17_T4A_3_0923_SJ_1C_15	389	95	1991	0	0	190	108	207	0	178	0	0	0	321	0	183	0	131	45	0	427	0	302	350	0	0	289	0	0	115	0	0	0	0	0	77	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC18_C3_5_0923_SJ_1C_15	679	201	115	0	0	0	905	439	0	585	262	454	238	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	308	0	0	12	0	0	0	0	179	0	0	0	0	474	0	158	0	0	0	0	120	82	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10	0	0	0	0	0	0	0	0	59	0	0	0	0	42	0	0	0	0	0	9	0	0	0	0	0	0	46
ASCC19_T2B_2_0923_SJ_1C_15	0	375	0	249	0	0	40	571	0	0	0	844	1325	0	0	0	0	0	0	0	0	0	0	0	61	0	4	0	0	0	0	0	95	0	0	90	0	0	0	0	499	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	16	0	26	0	20	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	41	0	7	0	0	0	0	0	0	0	0	0
ASCC190_16_111_0923_SJ_1C_OM	0	0	0	0	0	18	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC191_T3B_2_0923_SJ_1C_OM	0	0	109	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	98	0	0	0	0	0	0	0	0	0	0	4	0	0	8	11	0	0	0	0
ASCC192_T2A_4_0923_SJ_1C_OM	32	59	133	3132	0	0	0	159	0	0	0	158	108	0	0	0	0	0	0	0	0	0	0	4	0	0	107	0	11	0	0	16	56	0	45	0	0	327	0	0	0	0	71	0	15	0	0	0	0	0	0	0	0	0	476	0	372	0	37	58	0	0	0	0	0	94	13	0	0	10	0	0	0	10	0	0	0	0	4	0	0	38	0	19	0	0	0	0	0	8	0	49	13	0	0	0	0
ASCC194_C1_5_0923_SJ_1C_OM	28	234	0	937	0	0	0	193	27	0	0	30	61	0	0	0	0	0	0	0	0	0	0	0	0	0	942	0	259	0	0	13	0	0	0	0	0	178	0	0	0	0	0	0	29	0	0	0	0	6	0	0	0	0	66	0	0	99	0	44	0	0	0	0	0	0	0	0	0	18	0	0	0	30	0	0	0	0	0	0	0	205	0	0	0	0	0	42	16	0	0	23	28	0	0	0	0
ASCC195_C2_2_0923_SJ_1C_OM	837	149	0	293	0	0	0	100	2	0	187	127	0	0	0	0	189	0	0	0	0	0	0	0	26	0	0	0	126	0	0	0	6	0	0	0	0	0	535	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC196_T1B_3_0923_SJ_1C_OM	65	97	329	255	0	0	0	88	17	0	0	140	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	1396	54	7	2610	6	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	23	53	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	19	0	0	0	0	0
ASCC198_T1C_6_0923_SJ_1C_OM	0	0	13	326	0	0	0	8	0	15	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	511	0	0	0	13	0	253	0	0	0	0	0	0	0	0	0	237	0	0	105	0	0	0	0	0	0	0	0	0	46	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	85	0	0	0	25	0	10	0	0	0	22	0	0	0	0	5	0	0	0	0
ASCC2_T1A_6_0923_SJ_1C_15	1225	320	0	0	0	86	0	188	1578	0	0	68	125	87	0	0	0	0	0	0	0	0	0	87	0	0	21	0	0	0	741	0	8	0	0	201	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	63	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	4	0	0	0	0	0	6	0	16	0	0	0	0	0	32	0	0	0
ASCC20_T3A_6_0923_SJ_1C_5	960	0	0	0	0	0	0	0	0	0	102	20	0	0	0	0	1027	0	0	0	0	0	0	0	176	0	0	0	0	0	34	0	41	0	0	14	0	0	327	0	0	0	0	0	0	527	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	145	0	0	0	0	0	358	216	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9
ASCC201_T2B_4_0923_SJ_1C_OM	103	102	139	1022	9	0	0	253	0	0	0	27	111	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	97	0	5	0	0	6	0	0	0	0	0	0	14	0	0	0	15	0	0	0	0	0	95	0	27	0	19	0	0	0	0	0	0	0	0	0	0	50	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	18	0	5	0	22
ASCC202_C4_6_0923_SJ_1C_OM	20	36	1504	0	0	0	0	28	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	0	813	14	0	0	0	0	0	0	416	0	0	0	0	11	23	0	343	0	0	0	0	0	1134	244	0	0	0	0	17	0	0	0	0	0	0	366	0	0	0	0	0	0	5	0	0	0	0	0	0	4	22	0	0	0	0	0	0	0	0	0	16	13	0	0	0	2
ASCC203_C3_4_0923_SJ_1C_OM	0	0	217	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	24	0	0	0	0	0	0	5	0	0	0	0	3	0	0	18	0	0	0	0	0	17	68	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	18	0	10	0	0	0	0	0
ASCC204_T4A_4_0923_SJ_1C_OM	0	33	11	506	0	0	0	85	0	5	0	149	562	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	0	0	0	34	0	0	0	0	295	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	152	0	0	0	5	43	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	16	6	0	11	0	0	0	23	39	0	0	0	0	0	0	0	0
ASCC205_C2_5_0923_SJ_1C_OM	0	19	0	33	0	0	0	66	0	3	0	26	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC206_T4B_4_0923_SJ_1C_OM	114	399	0	0	0	73	144	0	0	0	129	0	0	50	23	0	0	0	0	0	0	0	0	40	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC207_T3A_6_0923_SJ_1C_OM	0	0	287	177	0	0	0	18	5	19	0	0	24	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	141	0	171	0	0	0	0	0	0	0	0	0	9	0	0	84	0	0	0	0	0	0	87	0	18	0	122	0	0	0	0	0	0	3	0	0	0	20	0	0	0	4	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4
ASCC208_T1A_6_0923_SJ_1C_OM	7	121	0	25	0	0	0	69	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1031	0	469	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	25	0	5	0	16	0	0	0	0	0	46	0	0	0	0	4	0	0	0	0
