feature	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Linnemannia..s__Linnemannia_amoeboidea	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_portentosum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_integriformis	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.4	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae....	k__Fungi............	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.5	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum	k__Fungi.............1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Pseudotomentella..s__Pseudotomentella_nigra	k__Fungi.............2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_aurantioflammans	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.1	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Clavulina..	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_radicis	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Pseudosperma..s__Pseudosperma_amabile	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.3	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Hygrophoraceae..g__Hygrophorus..s__Hygrophorus_chrysodon	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.6	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae....	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii.1	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales......	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Leucopaxillus..s__Leucopaxillus_laterarius	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.7	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum.1	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_yunnanensis	k__Fungi..p__Ascomycota..c__Leotiomycetes........	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Hyaloscyphaceae....	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.2	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria.1	k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae.....1	k__Fungi..p__Basidiomycota..........	k__Fungi..p__Ascomycota..c__Leotiomycetes.........1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	k__Fungi..p__Ascomycota..........	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	k__Fungi..p__Basidiomycota..c__Microbotryomycetes.........1	k__Fungi..p__Basidiomycota...........1	k__Fungi.............3	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__unidentified..f__unidentified..g__unidentified..s__Microbotryomycetes_sp	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Polyporales..f__Ganodermataceae..g__Ganoderma..s__Ganoderma_applanatum	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_griseascens	k__Fungi..p__Ascomycota..c__Laboulbeniomycetes..o__Pyxidiophorales..f__unidentified..g__unidentified..s__Pyxidiophorales_sp	k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.3	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala...1	k__Fungi..p__Basidiomycota...........2	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiales_fam_Incertae_sedis..g__Leptodophora..s__Leptodophora_orchidicola	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Bankeraceae..g__Phellodon..s__Phellodon_melaleucus	k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..s__Basidioascus_undulatus	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	k__Fungi.............4	k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae.1	k__Fungi.............5	k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__Piskurozymaceae..g__Solicoccozyma..s__Solicoccozyma_aeria.2	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Ploettnerulaceae..g__Cadophora..s__Cadophora_ramosa	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.1	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Albatrellaceae..g__Leucophleps..s__Leucophleps_spinispora	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lycoperdaceae..g__Bovista..s__Bovista_promontorii	k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentella..s__Tomentella_longisterigmata	k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Tricharina..s__Tricharina_sp	k__Fungi..p__Calcarisporiellomycota..c__Calcarisporiellomycetes..o__Calcarisporiellales..f__Calcarisporiellaceae..g__Calcarisporiella..s__Calcarisporiella_sp	k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..s__Paraphaeosphaeria_viciae	k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Hypocreales..f__Hypocreales_fam_Incertae_sedis..g__Trichothecium..s__Trichothecium_crotocinigenum	k__Fungi..p__Ascomycota...........1	k__Fungi..p__Ascomycota..c__Orbiliomycetes..o__Orbiliales..f__unidentified..g__unidentified..s__Orbiliales_sp	k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Pezizomycotina_fam_Incertae_sedis....
ASCC1_C2_4_0923_SJ_1C_5	0.0592922427935318	0.0213264588704008	0.0114834778532927	0.0456995547222873	0	0	0	0	0.0250761659245371	0	0.208577454886337	0.071478790719475	0.0339817201781111	0	0.0276540895242559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0309350831966253	0	0	0	0	0	0.426763534098899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203890321068667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00257792359971877	0	0	0	0	0.00656198734473869	0	0	0	0.00117178345441762	0	0	0	0.00210921021795172	0	0.00492149050855402	0
ASCC12_T1A_6_0923_SJ_1C_5	0.344942748091603	0.0612277353689567	0	0.0111323155216285	0.000636132315521629	0.0472328244274809	0	0	0.0322837150127226	0	0	0	0.0109732824427481	0	0.0399173027989822	0.0117684478371501	0	0	0	0	0	0	0	0	0.00986005089058524	0	0	0	0	0.00111323155216285	0	0.289599236641221	0.00524809160305344	0	0	0	0.022264631043257	0	0.0526399491094148	0.0114503816793893	0	0	0	0	0	0.0104961832061069	0	0	0	0	0	0	0	0	0.0182888040712468	0	0	0	0	0.0111323155216285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00318066157760814	0	0	0	0	0	0	0	0	0.00159033078880407	0	0	0.000795165394402036	0.0022264631043257	0
ASCC13_T3A_4_0923_SJ_1C_5	0.00734410468687408	0.0546134330351182	0.00494057951662438	0	0	0	0.0449993323541194	0.0271064227533716	0.00814527974362398	0	0.0357858192014955	0	0	0.0129523300841234	0	0.00387234610762452	0.0933368941113633	0	0	0	0	0	0	0.00627587127787422	0.0315128855654961	0	0.0110829216183736	0	0.274135398584591	0	0	0	0	0	0	0	0.00654292963012418	0.0169582053678729	0	0	0	0	0.225130190946722	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152223260782481	0.0421952196554947	0	0	0	0	0	0	0	0	0	0	0	0.0206970222993724	0	0	0	0.0540793163306182	0	0	0	0	0	0	0	0.0016023501134998	0	0	0	0	0	0	0	0.00146882093737482	0	0
ASCC14_C1_2_0923_SJ_1C_5	0.0397295795517688	0.0172254121133543	0	0.0372291165030561	0	0	0	0.036303019077607	0.147249490646416	0	0.245045378773847	0.0481570661233562	0.0381552139285053	0	0.1047416188183	0	0	0	0	0	0	0	0	0	0	0	0	0.00990924245230598	0	0.000833487682904242	0	0	0.0227819966660493	0	0	0	0	0	0.000833487682904242	0.0182441192813484	0	0	0	0	0	0	0	0	0.0861270605667716	0	0	0.105019448045934	0	0.00268568253380256	0	0	0	0	0.0179662900537137	0.00240785330616781	0.00388960918688646	0	0	0	0	0.00101870716799407	0	0	0	0	0	0	0	0	0.0035191702167068	0	0	0.00287090201889239	0	0	0.00388960918688646	0	0	0	0	0	0.0017595851083534	0.00166697536580848	0.000740877940359326	0	0	0
ASCC15_T3C_4_0923_SJ_1C_5	0.0789514263685428	0.0240555127216654	0	0	0	0	0	0	0.0271395528141866	0	0.0137239784117194	0.104240555127217	0.00925212027756361	0	0.0174248265227448	0	0	0	0.0476484194294526	0	0	0	0	0	0	0.607710100231303	0	0.0285273708558211	0	0	0	0	0.0166538164996145	0	0	0	0.0015420200462606	0	0	0	0	0	0	0	0.00030840400925212	0	0	0	0	0	0	0	0	0	0	0.00262143407864302	0	0	0	0	0	0	0	0	0	0	0	0	0.00585967617579029	0	0	0	0.00185042405551272	0	0	0.0023130300693909	0	0	0	0	0	0	0	0	0.00986892829606785	0.00030840400925212	0	0	0	0	0	0
ASCC16_T3B_2_0923_SJ_1C_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160910199106054	0	0.0186915887850467	0	0.0235676554246241	0	0.255180820804551	0.041446566436408	0	0	0	0	0	0	0	0	0	0	0	0.0170662332385209	0.0211296221048354	0	0	0.0032507110930516	0	0	0	0	0	0	0	0	0.310442909386428	0	0	0	0	0	0	0.00406338886631451	0.0637952052011378	0	0	0	0	0	0	0	0	0.0788297440065014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016253555465258	0	0	0	0	0	0	0	0	0	0
ASCC20_T3A_6_0923_SJ_1C_5	0.263157894736842	0	0	0	0	0	0	0	0	0	0	0.0279605263157895	0.00548245614035088	0	0	0	0	0	0.281524122807018	0	0	0	0	0	0	0	0	0.0482456140350877	0	0	0	0.00932017543859649	0.0112390350877193	0	0	0	0.00383771929824561	0	0	0	0	0	0	0	0	0	0.144462719298246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00356359649122807	0	0	0	0.0397478070175439	0	0	0	0	0	0.0981359649122807	0.0592105263157895	0	0	0	0	0	0	0	0	0	0	0.00164473684210526	0	0	0	0	0	0	0	0.00246710526315789
ASCC238_112_0823_SF_1C_5	0	0	0	0	0.77097756854057	0	0	0	0	0	0	0	0	0	0	0.0182774854610911	0.033785654943229	0	0	0.047632234837995	0	0.0166158958737192	0	0.0193852118526724	0	0	0	0	0	0	0	0	0	0	0	0	0.0213237330379396	0	0	0	0	0	0	0.0282470229853226	0	0	0	0.0163389642758239	0	0	0	0	0	0	0	0	0	0	0	0.0027693159789532	0.00083079479368596	0	0	0.00886181113265024	0.006923289947383	0	0	0	0.00609249515369704	0	0	0	0	0	0	0	0	0	0	0	0	0.00193852118526724	0	0	0	0	0	0	0	0	0	0
ASCC24_T3B_3_0923_SJ_1C_5	0.0267066180302241	0.0816831683168317	0.0876758728504429	0.0191505992704534	0	0.0142001042209484	0	0	0.0495049504950495	0.383793642522147	0	0	0.0859822824387702	0	0.0274882751433038	0	0	0	0.0136789994788953	0	0	0	0	0	0	0	0	0.000651380927566441	0	0	0	0.0158936946326212	0.0449452840020844	0	0.0112037519541428	0	0.0099009900990099	0	0	0.0562793121417405	0	0	0	0	0	0.00677436164669099	0.00573215216258468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290515893694633	0	0	0.00169359041167275	0	0.000521104742053153	0	0	0	0	0	0	0	0	0.00599270453361126	0	0	0.0143303804064617	0	0	0	0	0	0.00143303804064617	0	0	0.00573215216258468	0	0	0
ASCC25_T3C_3_0923_SJ_1C_5	0	0.0372431506849315	0.00299657534246575	0.504280821917808	0	0	0	0	0.0616438356164384	0	0	0	0.0535102739726027	0	0.134845890410959	0	0	0	0.0363869863013699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00898972602739726	0	0.0526541095890411	0	0	0	0	0	0	0	0	0	0.0235445205479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011986301369863	0.00941780821917808	0	0	0	0	0.0201198630136986	0	0.0278253424657534	0	0	0	0	0	0	0	0	0.00128424657534247	0	0	0	0	0	0	0.0038527397260274	0	0.000856164383561644	0	0	0.00599315068493151	0	0.00256849315068493	0
ASCC27_T1A_3_0923_SJ_1C_5	0.0665859564164649	0.142857142857143	0.0665859564164649	0.101694915254237	0	0	0	0	0.24455205811138	0	0	0	0.0883777239709443	0	0.141646489104116	0	0	0	0.0472154963680387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569007263922518	0.0230024213075061	0	0.00847457627118644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00484261501210654	0	0	0.00726392251815981	0
ASCC277_57_0823_SF_1C_5	0	0.0359669811320755	0.120283018867925	0	0.044811320754717	0	0	0	0.0206367924528302	0	0	0	0	0	0	0.0383254716981132	0	0.0347877358490566	0	0	0.129716981132075	0	0.0436320754716981	0.0731132075471698	0.017688679245283	0	0.0229952830188679	0	0	0.00707547169811321	0	0	0	0	0	0	0	0	0.00117924528301887	0	0.0324292452830189	0	0.136202830188679	0	0	0	0	0.0566037735849057	0	0	0.0224056603773585	0	0	0	0	0	0.00825471698113208	0	0	0	0.00117924528301887	0	0.0224056603773585	0.00766509433962264	0.0188679245283019	0	0.0288915094339623	0	0	0	0	0	0	0.0701650943396226	0	0	0	0	0	0	0	0	0.00471698113207547	0	0	0	0	0	0	0	0	0
ASCC281_103_0823_SF_1C_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374356574637342	0.249415067852129	0	0	0	0.243331773514272	0	0	0.144127281235377	0	0	0	0	0	0.0042115114646701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134768366869443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0084230229293402	0	0	0.00701918577445016	0.00374356574637342	0	0.106691623771642	0	0	0.042115114646701	0	0	0	0	0	0	0	0	0.0510060832943379	0	0	0.00140383715489003	0	0	0	0	0	0	0	0	0	0
ASCC284_154_0823_SF_1C_5	0	0.00172456270017246	0.00320275930032028	0	0	0	0	0	0	0	0	0	0	0	0	0.00443458980044346	0.0332594235033259	0	0	0.0236511456023651	0	0.404286770140429	0	0.150776053215078	0	0	0.00369549150036955	0	0.0236511456023651	0.00714461690071446	0	0	0	0	0	0	0.0238975117023898	0.0231584134023158	0	0	0	0	0.0317812269031781	0.103473762010347	0	0	0	0	0	0.103227395910323	0.0167528948016753	0	0	0	0	0	0.00689825080068983	0	0	0.00615915250061592	0.00246366100024637	0	0	0	0	0	0.0194629219019463	0	0	0	0	0	0	0	0	0	0	0	0.00689825080068983	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC286_162_0823_SF_1C_5	0	0.00264856811786128	0.162059261711637	0.00099321304419798	0	0.00529713623572256	0	0	0	0.290845886442642	0	0	0	0	0.00115874855156431	0	0	0	0.0135739116040391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00297963913259394	0.344810461844066	0.132925012415163	0	0.0125806985598411	0	0	0	0	0	0	0	0	0.00612481377255421	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00778016884621751	0	0	0.00943552391988082	0	0	0	0	0.00099321304419798	0	0	0	0	0.00347624565469293	0	0	0	0	0	0	0	0.00082767753683165	0	0	0	0	0	0	0	0	0	0.00148981956629697	0
ASCC290_101_0823_SF_1C_5	0	0	0	0.0309278350515464	0	0	0	0	0	0	0	0	0	0	0	0	0.515463917525773	0	0	0	0.077319587628866	0	0	0.0790378006872852	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154639175257732	0	0	0	0	0	0	0	0	0	0.0558419243986254	0	0	0	0	0	0	0	0	0	0	0	0	0.00343642611683849	0	0	0	0.0171821305841924	0	0	0	0	0	0.0618556701030928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00429553264604811	0	0	0	0	0
